filepath,label
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (372).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (2849).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1064).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (73).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (724).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (342).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (135).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (1872).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1575).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (131).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (121).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (750).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (452).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (310).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3334).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1193).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1233).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (652).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (2803).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2025).jpg,0
../Dataset_Of_animal_Images/Goat/train/images/Goat (523).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1484).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2693).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1059).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1370).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3197).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (707).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1803).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (236).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1813).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (816).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (723).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1042).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2064).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3531).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2123).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1355).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2597).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (948).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (2006).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1460).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (940).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (212).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (864).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (624).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (536).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (455).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (819).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1558).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1005).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1205).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2628).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1942).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (330).jpg,4
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1796).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (604).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (2256).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (580).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (681).jpg,1
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1289).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1001).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1485).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (157).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (811).jpg,1
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2214).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2149).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (445).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (1530).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1126).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (928).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1869).jpg,5
../Dataset_Of_animal_Images/Cow/train/images/Cow (830).jpg,1
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (732).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (893).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1196).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (200).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (32).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (888).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (650).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (30).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1643).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1901).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1293).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1709).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1698).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1697).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (603).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1395).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (265).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3854).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (749).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (409).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1927).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (3656).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1744).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1238).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (649).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1514).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2865).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (408).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1548).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2757).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3742).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (589).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2135).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2863).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (913).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (89).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1240).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1758).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1810).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2306).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1272).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (690).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (705).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1003).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1423).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (704).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (353).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2897).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1271).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (97).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (664).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1521).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1829).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1020).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (654).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1920).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2507).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (3538).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (610).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2692).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (471).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3747).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (691).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (2220).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (944).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2669).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1333).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1268).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (491).jpg,1
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1948).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (657).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (51).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (644).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1909).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (165).jpg,1
../Dataset_Of_animal_Images/Goat/train/images/Goat (548).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1725).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (311).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1197).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (945).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (439).jpg,4
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1911).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (624).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (575).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (439).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (998).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (183).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1629).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1226).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (1091).jpg,5
../Dataset_Of_animal_Images/Cow/train/images/Cow (75).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (681).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (133).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1319).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1900).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (421).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1465).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (474).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1963).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (662).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (20).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1219).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1249).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1720).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (1578).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1748).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2283).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1857).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (271).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (809).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (822).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1072).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (869).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1270).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1428).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2069).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1711).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (2218).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (275).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (1120).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1280).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (45).jpg,4
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (528).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (419).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (661).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1879).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (652).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1398).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (521).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (349).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (1).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (637).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (63).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2063).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2922).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1554).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1086).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1421).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (362).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (3323).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (519).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1312).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (550).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1050).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2510).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (570).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1013).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (613).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (480).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (416).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (611).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2604).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1599).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1345).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2140).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2225).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (529).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (1612).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (432).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (425).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (1562).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (918).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1842).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (448).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2377).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (939).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1376).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2395).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (631).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (529).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (909).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1505).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (105).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1924).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1137).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (582).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (1886).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1284).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (443).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (251).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1130).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (348).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1340).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1928).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (713).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1134).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (167).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (572).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (188).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2419).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (358).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (305).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1486).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (562).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1174).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (161).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1089).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1136).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (1837).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (469).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1601).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (437).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2000).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1241).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (229).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (316).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (282).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1457).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (89).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (979).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (701).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1874).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2866).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2210).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1251).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1389).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (467).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (1224).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (2217).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (578).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (636).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1852).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2074).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (218).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (270).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2065).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (841).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1123).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (637).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1526).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2373).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (680).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (1022).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (762).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1977).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (2263).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (60).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (2446).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (215).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (580).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1178).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1072).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1429).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (134).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (547).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (701).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2447).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2074).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2621).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1844).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2125).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (383).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (2427).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2633).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (895).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (875).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1076).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1023).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (2774).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3143).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2209).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1657).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1674).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (40).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (2254).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1686).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (357).jpg,4
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1323).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (905).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (830).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1613).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (587).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (267).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (994).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (484).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2347).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1700).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1797).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2593).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (485).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2555).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1826).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2119).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1252).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1001).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (280).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (3074).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (637).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (426).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (2901).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1269).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (393).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2215).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3533).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (195).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1467).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (13).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1269).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (567).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (788).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (979).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (535).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (1929).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (2059).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (1845).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3549).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (250).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (932).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (900).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1288).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1212).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1242).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1808).jpg,6
